LAMMPS data file via write_data, version 23 Jun 2022, timestep = 500000

1728 atoms
2 atom types

-0.9989083325695098 34.76090833256867 xlo xhi
-0.9989083325695098 34.76090833256867 ylo yhi
-0.9989083325695098 34.76090833256867 zlo zhi

Masses

1 22.9898
2 35.4527

Atoms # charge

870 2 -1 1.7008867324410608 1.3871706455017812 1.6607732630316567 0 0 0
8 1 1 5.157810168250449 1.3989556212910919 1.6625560186283526 0 0 0
27 1 1 1.6497771238078336 5.140035198185609 2.37220456880532 0 0 0
868 2 -1 5.085077347008176 1.975612728346157 -0.9589449187641449 0 0 0
893 2 -1 4.796826439848867 4.809503780778275 1.8842693729975832 0 0 0
869 2 -1 4.838175959637898 34.49560210656615 1.9920630768313297 0 -1 0
1 1 1 34.741989699796704 34.07412101680568 34.68916027826015 -1 -1 -1
874 2 -1 8.103439162309083 1.982073622995863 2.5652230519987107 0 0 0
6 1 1 8.70583753807022 1.8173654180779466 34.58267606782955 0 0 -1
31 1 1 8.359640336759263 5.083442589660969 1.760727256653246 0 0 0
873 2 -1 10.901465852329853 34.4040196450036 2.3105785144536015 0 -1 0
897 2 -1 11.21913106606023 4.672511680324984 1.8359943032343504 0 0 0
33 1 1 11.209637052244425 4.649952295206022 -0.58671351862053 0 0 0
7 1 1 8.173707372619395 34.72512880390691 1.978092299133181 0 -1 0
177 1 1 10.699222174335532 4.951907168109503 4.575253547643858 0 0 0
12 1 1 10.50062423672483 1.2270940793684444 2.0471798006392565 0 0 0
878 2 -1 14.603234758887652 1.2529597485887174 1.887379340939285 0 0 0
16 1 1 16.935264377646433 1.6801107006572984 1.4308100811898332 0 0 0
157 1 1 17.154212852284118 34.760534742134155 4.719189547866596 0 -1 0
1043 2 -1 14.530729196624108 4.759081124625482 4.018792714338221 0 0 0
154 1 1 13.956100372703467 2.041338577651604 4.58291215174103 0 0 0
35 1 1 14.675681856619207 5.45581430734872 1.3875418036781433 0 0 0
181 1 1 17.099343135151802 4.995327912142769 4.630661496630419 0 0 0
153 1 1 10.262563417267744 34.751530793019356 4.78577170514824 0 -1 0
1019 2 -1 13.8827460550966 34.1749055775814 4.949757658520198 0 -1 0
1020 2 -1 17.24033345596187 2.3964971465521665 4.634613856284192 0 0 0
882 2 -1 19.95281982208041 1.903473586809341 1.7069959718186833 0 0 0
158 1 1 20.032267221087142 2.2007828986225393 4.620737324083734 0 0 0
1024 2 -1 23.083262562381815 2.3916307719908865 4.915547901337331 0 0 0
20 1 1 22.958297398390926 2.074965574969133 1.7101916706837827 0 0 0
877 2 -1 17.081797943618778 -0.988583541372714 2.1051895004343852 0 0 0
881 2 -1 22.685618500701327 34.70212698028527 2.005250067131271 0 -1 0
161 1 1 22.695244760671777 -0.3614059009653082 5.250885167897667 0 0 0
14 1 1 19.773596435105027 1.6740914832436822 -0.9133550993537396 0 0 0
886 2 -1 26.009037024276264 2.016239387006727 1.9084936168418931 0 0 0
19 1 1 26.196361388125343 34.54310548388152 1.714342228142911 0 -1 0
880 2 -1 23.044287730492428 1.3847057890429602 34.66980257562216 0 0 -1
885 2 -1 29.02543299340879 34.48628558748976 2.3326922203413414 0 -1 0
162 1 1 25.948634041205757 1.8733552144370367 4.540868712682252 0 0 0
18 1 1 25.91914445701342 1.8628648480954655 34.36351115895711 0 0 -1
24 1 1 28.923743998216715 1.5277195600728248 1.8878355475155542 0 0 0
17 1 1 23.034073542320055 34.60979391636998 34.74596359444676 0 -1 -1
21 1 1 28.986567166492588 34.298964563239636 -0.24383895043838444 0 -1 0
