fix 0 all npt temp ${T0}. ${T0}. $(40.0*dt) iso ${P0}. ${P0}. $(100.0*dt)
fix 0 all npt temp 1100. ${T0}. $(40.0*dt) iso ${P0}. ${P0}. $(100.0*dt)
fix 0 all npt temp 1100. 1100. $(40.0*dt) iso ${P0}. ${P0}. $(100.0*dt)
fix 0 all npt temp 1100. 1100. 0.080000000000000001665 iso ${P0}. ${P0}. $(100.0*dt)
fix 0 all npt temp 1100. 1100. 0.080000000000000001665 iso 1. ${P0}. $(100.0*dt)
fix 0 all npt temp 1100. 1100. 0.080000000000000001665 iso 1. 1. $(100.0*dt)
fix 0 all npt temp 1100. 1100. 0.080000000000000001665 iso 1. 1. 0.2000000000000000111
run 500000
Generated 0 of 1 mixed pair_coeff terms from geometric mixing rule
Neighbor list info ...
  update every 1 steps, delay 10 steps, check yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 11
  ghost atom cutoff = 11
  binsize = 5.5, bins = 7 7 7
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair born/coul/dsf, perpetual
      attributes: half, newton on
      pair build: half/bin/atomonly/newton
      stencil: half/bin/3d
      bin: standard
Per MPI rank memory allocation (min/avg/max) = 4.223 | 4.223 | 4.223 Mbytes
   Step         PotEng         Volume        Density         Press           Temp          TotEng        Enthalpy   
    102700  -6650.6961      45876.518      1.8276841     -432.52367      1073.3448     -6411.0909     -6423.4757    
    102800  -6657.9011      45785.308      1.8313251     -611.5907       1106.5155     -6410.8912     -6428.3686    
    102900  -6643.2523      46020.213      1.8219773     -1007.8621      1093.8446     -6399.0709     -6428.0203    
    103000  -6659.7446      45409.351      1.8464871      599.91846      1077.2133     -6419.2758     -6402.2727    
    103100  -6661.811       45263.988      1.8524171      504.56765      1127.9038     -6410.0265     -6395.7716    
    103200  -6653.5018      45923.228      1.8258251     -1077.8031      1077.3897     -6412.9936     -6443.8867    
    103300  -6656.9099      45848.646      1.8287952     -1149.1373      1091.7909     -6413.1869     -6446.0712    
    103400  -6665.1414      45223.35       1.8540817      934.06323      1119.9738     -6415.1271     -6388.7621    
    103500  -6651.307       45890.749      1.8271174     -337.63289      1094.7009     -6406.9345     -6416.6052    
    103600  -6645.4613      45703.722      1.8345942      1169.9258      1069.4523     -6406.725      -6373.3517    
    103700  -6659.3571      45476.098      1.843777      -46.083312      1080.4237     -6418.1717     -6419.4797    
    103800  -6665.3967      45542.09       1.8411053     -680.15359      1114.0712     -6416.7        -6436.0335    
    103900  -6650.9742      45778.92       1.8315806     -308.45035      1139.0811     -6396.6946     -6405.5079    
    104000  -6650.1307      46220.313      1.8140895     -1804.932       1095.8836     -6405.4941     -6457.5636    
    104100  -6655.8328      45486.488      1.8433558      679.3548       1079.9947     -6414.7431     -6395.456     
    104200  -6651.1696      45719.665      1.8339545     -100.80914      1114.9375     -6402.2795     -6405.1562    
    104300  -6650.2747      45497.24       1.8429202      1363.6105      1083.4137     -6408.4218     -6369.6992    
    104400  -6655.8843      45948.609      1.8248166     -1686.2067      1096.8083     -6411.0413     -6459.3998    
    104500  -6650.2745      45881.697      1.8274778     -223.52614      1129.3825     -6398.1599     -6404.561     
    104600  -6656.6635      45329.848      1.8497257      813.23839      1105.3842     -6409.9061     -6386.8974    
    104700  -6654.871       45569.727      1.8399887     -675.10334      1067.3327     -6416.6079     -6435.8095    
    104800  -6652.222       45418.83       1.8461018      1080.0903      1146.0063     -6396.3964     -6365.7778    
    104900  -6651.1122      45737.157      1.8332531      660.94579      1083.6503     -6409.2065     -6390.3386    
    105000  -6658.4019      45269.528      1.8521904      1012.3107      1079.2028     -6417.489      -6388.8862    
    105100  -6651.6724      45816.929      1.8300612     -356.96166      1089.9987     -6408.3495     -6418.5575    
    105200  -6653.9135      45662.513      1.8362499      243.39547      1109.944      -6406.1382     -6399.2014    
    105300  -6656.0527      45714.038      1.8341802      252.6318       1142.3076     -6401.0528     -6393.8445    
    105400  -6648.4285      46058.545      1.820461      -1657.261       1066.9191     -6410.2577     -6457.8998    
    105500  -6662.7272      45334.219      1.8495473     -407.1249       1063.9846     -6425.2115     -6436.7313    
    105600  -6656.5589      45609.779      1.8383729     -319.99544      1089.8749     -6413.2637     -6422.3731    
    105700  -6653.1635      45653.478      1.8366133      680.50701      1148.1091     -6396.8685     -6377.4777    
    105800  -6651.8965      45922.904      1.825838      -192.75254      1101.5567     -6405.9935     -6411.5184    
    105900  -6651.8949      45990.54       1.8231529     -1180.8166      1073.3941     -6412.2787     -6446.1741    
    106000  -6666.2287      45384.931      1.8474807      584.45706      1096.099      -6421.5441     -6404.9881    
    106100  -6642.3608      46030.539      1.8215686      291.86629      1072.8308     -6402.8703     -6394.485     
    106200  -6652.6389      45704.049      1.8345811      96.731427      1083.7237     -6410.7168     -6407.9574    
    106300  -6656.9829      45573.314      1.8398439     -282.36148      1086.1872     -6414.5108     -6422.5425    
    106400  -6652.8035      45540.711      1.8411611      356.45822      1102.2497     -6406.7458     -6396.6137    
    106500  -6661.1276      45515.356      1.8421867     -547.07064      1103.9152     -6414.6981     -6430.2395    
    106600  -6657.1834      45557.228      1.8404935     -793.32046      1119.9242     -6407.1802     -6429.738     
    106700  -6648.9806      45841.072      1.8290974     -613.5943       1075.6533     -6408.8601     -6426.4161    
    106800  -6661.6591      45219.619      1.8542347      1080.8469      1085.0023     -6419.4516     -6388.9459    
    106900  -6667.6164      45165.927      1.8564389     -146.62674      1066.2225     -6429.6012     -6433.7346    
    107000  -6649.2367      45403.057      1.8467431      1129.7179      1090.8127     -6405.7321     -6373.7178    
    107100  -6661.6907      45734.729      1.8333504     -1309.8073      1101.8827     -6415.7149     -6453.1038    
    107200  -6658.3323      45556.466      1.8405243      97.589397      1115.5625     -6409.3028     -6406.5279    
    107300  -6644.5272      46020.139      1.8219802     -282.18561      1101.3377     -6398.673      -6406.7784    
    107400  -6661.7845      45027.833      1.8621323      1953.9092      1099.7244     -6416.2905     -6361.3775    
    107500  -6649.5874      45819.69       1.8299509      306.81966      1101.9152     -6403.6043     -6394.8298    
    107600  -6646.5741      46157.866      1.8165437     -1154.078       1115.0971     -6397.6485     -6430.8969    
    107700  -6660.7642      45538.081      1.8412674     -8.1410627      1129.013      -6408.7321     -6408.9635    
    107800  -6660.5975      45731.503      1.8334797     -935.41465      1047.5545     -6426.7495     -6453.4494    
    107900  -6663.1242      45295.651      1.8511222      1060.8229      1122.6294     -6412.5171     -6382.5262    
    108000  -6654.504       45547.444      1.8408889      306.82635      1101.9393     -6408.5156     -6399.793     
    108100  -6646.2796      45600.066      1.8387645      1039.8098      1075.6178     -6406.167      -6376.5726    
    108200  -6657.8408      45684.964      1.8353475     -64.994227      1132.5132     -6405.0273     -6406.8806    
    108300  -6660.3488      45375.9        1.8478484      337.04154      1112.2786     -6412.0523     -6402.5068    
    108400  -6668.5444      45468.215      1.8440967     -1142.609       1082.778      -6426.8334     -6459.2595    
    108500  -6652.8315      45442.538      1.8451387      1044.5486      1084.2167     -6410.7994     -6381.1728    
    108600  -6655.8978      45627.073      1.8376761      6.4201279      1096.1864     -6411.1936     -6411.0108    
    108700  -6662.4144      45664.951      1.8361518     -803.49305      1058.696      -6426.0793     -6448.9803    
    108800  -6655.6715      45774.193      1.8317698     -403.61653      1080.982      -6414.3615     -6425.8928    
    108900  -6651.2865      45697.813      1.8348315      123.05773      1105.5171     -6404.4994     -6400.9895    
    109000  -6660.9935      45105.24       1.8589367      2142.548       1116.4068     -6411.7755     -6351.4574    
    109100  -6656.7872      45572.398      1.8398809     -233.1162       1089.1483     -6413.6541     -6420.2849    
    109200  -6648.5394      45921.272      1.8259029     -427.32087      1116.3711     -6399.3293     -6411.5771    
    109300  -6646.5239      46130.601      1.8176174     -578.60111      1121.0679     -6396.2654     -6412.9247    
    109400  -6664.2504      45407.831      1.846549      -60.896382      1109.5548     -6416.5619     -6418.2878    
    109500  -6659.5807      45532.459      1.8414948      123.28271      1078.7401     -6418.7711     -6415.2675    
    109600  -6655.465       45568.043      1.8400567      441.10119      1139.7111     -6401.0447     -6388.4992    
    109700  -6655.6665      45451.382      1.8447796      622.68235      1065.909      -6417.7212     -6400.0567    
    109800  -6663.4114      45596.402      1.8389123     -1605.3072      1100.8861     -6417.6581     -6463.3436    
    109900  -6646.8647      45665.188      1.8361423      555.40649      1132.2045     -6394.1201     -6378.2899    
    110000  -6646.5834      45689.226      1.8351763      651.54387      1062.7058     -6409.3531     -6390.7731    
    110100  -6652.5126      45854.35       1.8285677     -679.85442      1091.5863     -6408.8354     -6428.2928    
    110200  -6673.0479      44988.04       1.8637794      1111.7637      1116.2899     -6423.856      -6392.6384    
    110300  -6660.4111      45438.95       1.8452843      351.57803      1094.9065     -6415.9926     -6406.0216    
    110400  -6648.4897      46057.182      1.8205148     -1256.3587      1091.4033     -6404.8533     -6440.9694    
    110500  -6640.0582      45640.156      1.8371494      251.37969      1086.1407     -6397.5965     -6390.4356    
    110600  -6664.1511      45611.615      1.8382989     -568.5893       1115.7615     -6415.0771     -6431.264     
    110700  -6650.7155      45347.285      1.8490144      1516.7392      1109.2281     -6403.1        -6360.1709    
    110800  -6648.7546      45944.093      1.8249959     -239.28281      1147.1928     -6392.6641     -6399.5258    
    110900  -6656.3642      46055.6        1.8205774     -2794.2289      1069.6272     -6417.5889     -6497.9108    
    111000  -6653.3229      45622.607      1.837856       125.66121      1083.7845     -6411.3873     -6407.809     
    111100  -6650.1239      45681.665      1.83548        783.51042      1110.3216     -6402.2643     -6379.9246    
    111200  -6653.6914      45845.225      1.8289317     -1147.7672      1085.4179     -6411.3911     -6444.2337    
    111300  -6664.1767      45512.668      1.8422955     -663.72481      1106.4125     -6417.1897     -6436.044     
    111400  -6664.4568      45646.984      1.8368746     -761.46037      1131.8218     -6411.7976     -6433.4921    
    111500  -6647.4049      45805.911      1.8305014     -453.52297      1111.7818     -6399.2193     -6412.1854    
    111600  -6652.6775      45527.499      1.8416954      274.19152      1118.8907     -6402.9049     -6395.1135    
    111700  -6662.3536      45008.064      1.8629502      1257.4932      1110.9838     -6414.3462     -6379.0209    
    111800  -6657.9127      45509.826      1.8424106     -177.78593      1087.3191     -6415.188      -6420.238     
    111900  -6656.16        45638.784      1.8372046     -89.848528      1112.3282     -6407.8525     -6410.4118    
    112000  -6665.7624      45326.334      1.8498691      172.76862      1121.138      -6415.4882     -6410.6005    
    112100  -6649.3753      45864.365      1.8281684     -662.79933      1128.7873     -6397.3936     -6416.3671    
    112200  -6653.9673      45987.293      1.8232816     -1686.0163      1066.928      -6415.7946     -6464.1883    
    112300  -6660.9322      45488.061      1.8432921     -217.86587      1116.9005     -6411.604      -6417.7895    
    112400  -6669.8592      45037.582      1.8617293      1660.5221      1110.6564     -6421.9248     -6375.2471    
    112500  -6655.2706      45722.102      1.8338567      60.692792      1113.7052     -6406.6556     -6404.9236    
    112600  -6656.1365      45757.794      1.8324263     -213.9132       1134.315      -6402.9208     -6409.0302    
    112700  -6662.6296      45769.787      1.8319461     -1110.8495      1082.3537     -6421.0133     -6452.7472    
    112800  -6655.0614      45523.05       1.8418754      35.649885      1139.3836     -6400.7142     -6399.7013    
    112900  -6656.4333      45825.799      1.829707      -208.65023      1091.7747     -6412.714      -6418.6819    
    113000  -6655.7531      45678.239      1.8356177     -1220.7722      1016.0255     -6428.9434     -6463.7478    
    113100  -6662.3376      45175.639      1.8560398      940.57815      1099.0363     -6416.9972     -6390.4763    
    113200  -6650.8869      46141.475      1.8171891     -1758.3351      1091.5936     -6407.208      -6457.8468    
    113300  -6655.9601      45616.782      1.8380907      434.76926      1080.6775     -6414.718      -6402.3394    
    113400  -6649.1892      45800.322      1.8307248     -107.88283      1121.4145     -6398.8533     -6401.9372    
    113500  -6661.356       45506.55       1.8425432      407.41455      1121.5208     -6410.9964     -6399.4246    
    113600  -6653.7726      46016.96       1.8221061     -960.98072      1108.769      -6406.2596     -6433.8604    
    113700  -6646.1264      45992.677      1.8230681     -966.90611      1068.8601     -6407.5224     -6435.2787    
    113800  -6676.6392      44613.176      1.8794399      1861.0029      1124.5854     -6425.5954     -6373.7752    
    113900  -6657.4305      45614.036      1.8382014      76.609894      1087.325      -6414.7045     -6412.5234    
    114000  -6647.9382      45837.86       1.8292255      309.27663      1087.2996     -6405.2178     -6396.3695    
    114100  -6654.774       45731.696      1.833472      -393.26183      1074.4066     -6414.9318     -6426.1569    
    114200  -6654.363       45459.228      1.8444612      453.78303      1093.3405     -6410.2941     -6397.4187    
    114300  -6653.3548      45565.472      1.8401606     -254.96824      1089.8499     -6410.0652     -6417.3164    
    114400  -6657.6152      45342.107      1.8492256      539.68137      1100.3838     -6411.974      -6396.7009    
    114500  -6664.5885      45089.277      1.8595948      998.7127       1126.112      -6413.2039     -6385.0976    
    114600  -6660.2527      45466.817      1.8441533     -109.27277      1095.7964     -6415.6356     -6418.7365    
    114700  -6648.4109      45592.524      1.8390687      529.2127       1128.5054     -6396.492      -6381.4324    
    114800  -6659.951       45445.572      1.8450155      318.31527      1105.3106     -6413.21       -6404.1811    
    114900  -6658.1074      45562.999      1.8402604     -68.419874      1113.354      -6409.5709     -6411.5166    
    115000  -6657.0089      45775.312      1.831725      -171.56389      1160.4652     -6397.9556     -6402.8573    
    115100  -6653.9194      46059.685      1.8204159     -1474.714       1084.7945     -6411.7582     -6454.1536    
    115200  -6655.5803      45271.2        1.852122       1352.183       1086.4481     -6413.0501     -6374.8427    
    115300  -6657.274       45576.538      1.8397137      194.63545      1104.84       -6410.6381     -6405.1014    
    115400  -6644.1649      46119.892      1.8180395     -649.69513      1133.6741     -6391.0922     -6409.7942    
    115500  -6655.2         45476.558      1.8437584      129.68952      1106.2736     -6408.244      -6404.5629    
    115600  -6658.7083      45481.252      1.8435681     -277.21637      1122.4412     -6408.1432     -6416.0126    
    115700  -6652.5334      45849.761      1.8287507     -867.07176      1105.6303     -6405.7211     -6430.5342    
    115800  -6653.1728      45530.375      1.841579       994.96765      1100.9226     -6407.4114     -6379.1366    
    115900  -6648.8673      45957.647      1.8244577     -1373.9372      1092.8076     -6404.9174     -6444.3281    
    116000  -6665.1925      45461.839      1.8443553     -94.590404      1127.8192     -6413.4269     -6416.1109    
    116100  -6644.1507      46091.046      1.8191773     -600.71082      1114.1745     -6395.431      -6412.7121    
    116200  -6650.9687      45608.741      1.8384148      413.67689      1106.9258     -6403.8671     -6392.0911    
    116300  -6656.0458      45937.41       1.8252615     -1506.3408      1084.6716     -6413.9121     -6457.1017    
    116400  -6672.7879      45224.911      1.8540177      196.14417      1101.9597     -6426.795      -6421.2584    
    116500  -6654.7727      45836.088      1.8292962     -1174.1232      1076.421      -6414.4808     -6448.0709    
    116600  -6657.8966      45561.278      1.8403299      768.3169       1110.618      -6409.9708     -6388.1221    
    116700  -6645.0117      45753.669      1.8325915     -57.610567      1086.3603     -6402.5011     -6404.1463    
    116800  -6655.9415      45564.139      1.8402144      2.5321248      1073.6849     -6416.2604     -6416.1884    
    116900  -6662.701       45212.113      1.8545425      1335.3801      1122.0734     -6412.218      -6374.5346    
    117000  -6667.5493      45599.401      1.8387913     -880.48344      1111.7848     -6419.363      -6444.4224    
    117100  -6659.6164      45577.915      1.8396582      299.59857      1150.2858     -6402.8355     -6394.3127    
    117200  -6653.7068      45272.917      1.8520517      1264.2808      1091.7681     -6409.9889     -6374.2639    
    117300  -6662.7545      45675.182      1.8357406     -1001.7223      1099.981      -6417.2033     -6445.7606    
    117400  -6647.589       45755.659      1.8325118      963.72071      1118.0709     -6397.9995     -6370.4772    
    117500  -6661.297       45401.178      1.8468195     -117.19035      1087.6264     -6418.5037     -6421.8246    
    117600  -6660.9217      45383.289      1.8475475      641.86958      1102.9373     -6414.7105     -6396.5289    
    117700  -6657.3652      45425.348      1.8458369      1493.6264      1107.9441     -6410.0363     -6367.6886    
    117800  -6649.5525      45755.103      1.832534      -131.94566      1097.9086     -6404.4639     -6408.232     
    117900  -6664.0291      45439.645      1.8452561     -195.12884      1120.2927     -6413.9436     -6419.4777    
    118000  -6662.4814      45687.331      1.8352524     -1140.705       1078.5278     -6421.7191     -6454.2472    
    118100  -6662.4737      45486.995      1.8433353     -323.20901      1119.4201     -6412.583      -6421.7591    
    118200  -6654.8093      45782.142      1.8314517     -1046.9708      1100.839      -6409.0666     -6438.9837    
    118300  -6657.5623      45546.082      1.8409439      59.280305      1133.137      -6404.6095     -6402.9243    
    118400  -6662.5635      45768.068      1.8320149     -1317.8664      1079.7558     -6421.5271     -6459.1735    
    118500  -6645.6139      45536.733      1.8413219      1430.9223      1120.6209     -6395.4552     -6354.7858    
    118600  -6652.867       45644.452      1.8369765      174.31647      1082.3939     -6411.2418     -6406.2757    
    118700  -6663.8913      45538.07       1.8412678     -902.10107      1125.0528     -6412.7432     -6438.3833    
    118800  -6658.4275      45628.346      1.8376249     -327.28288      1065.8932     -6420.4858     -6429.8065    
    118900  -6653.3252      45461.424      1.8443722      950.1579       1112.8646     -6404.8979     -6377.9374    
    119000  -6660.2568      45453.569      1.8446909     -85.24486       1092.7363     -6416.3228     -6418.7412    
    119100  -6657.2576      45568.441      1.8400406     -193.99417      1094.3087     -6412.9726     -6418.4901    
    119200  -6648.5338      45926.174      1.825708      -417.42828      1076.8512     -6408.1459     -6420.1114    
    119300  -6662.6936      45064.634      1.8606117      1288.0223      1064.2784     -6425.1123     -6388.8839    
    119400  -6652.4622      45714.746      1.8341518     -202.87696      1086.3954     -6409.9437     -6415.7324    
    119500  -6652.9179      45709.82       1.8343495     -321.21396      1102.9436     -6406.7053     -6415.8695    
    119600  -6655.0477      45518.017      1.842079       653.15874      1115.9855     -6405.9237     -6387.3674    
    119700  -6647.8618      45734.288      1.8333681      55.544798      1065.6099     -6409.9833     -6408.3978    
    119800  -6656.3895      45546.804      1.8409147     -302.25188      1094.1673     -6412.136      -6420.7285    
    119900  -6660.8706      45204.501      1.8548548      1194.4194      1100.7932     -6415.138      -6381.4382    
    120000  -6658.2902      45826.852      1.8296649     -1490.1865      1094.8299     -6413.8888     -6456.5125    
    120100  -6658.8422      45555.73       1.8405541      337.48282      1125.3574     -6407.6261     -6398.0303    
    120200  -6657.0854      45517.209      1.8421117      631.4018       1139.2532     -6402.7673     -6384.8294    
    120300  -6654.0558      45864.615      1.8281585     -811.29956      1070.499      -6415.0859     -6438.3105    
    120400  -6652.4564      45426.82       1.8457771      1090.1413      1170.596      -6391.1416     -6360.2326    
    120500  -6646.4591      45813.486      1.8301987      460.24612      1089.9249     -6403.1527     -6389.9922    
    120600  -6653.9159      45351.675      1.8488354      1208.7523      1085.5305     -6411.5905     -6377.3752    
    120700  -6668.8261      45189.606      1.8554661      386.29495      1087.5502     -6426.0498     -6415.1543    
    120800  -6653.452       45352.725      1.8487926      984.15507      1089.3157     -6410.2816     -6382.4231    
    120900  -6644.6397      46277.558      1.8118455     -1855.1889      1099.8069     -6399.1273     -6452.713     
    121000  -6656.7207      45593.07       1.8390467      230.32011      1074.1315     -6416.9399     -6410.3857    
    121100  -6663.373       45358.697      1.8485492      286.0357       1136.0339     -6409.7735     -6401.6757    
    121200  -6652.9817      45947.899      1.8248448     -923.12628      1065.2626     -6415.1807     -6441.6545    
    121300  -6652.1058      45462.348      1.8443347      1220.4041      1126.9718     -6400.5294     -6365.8999    
    121400  -6660.5984      45266.739      1.8523045      819.97564      1086.8499     -6417.9785     -6394.8115    
    121500  -6656.6247      45412.627      1.846354       685.21834      1124.9947     -6405.4896     -6386.0675    
    121600  -6658.646       45551.513      1.8407245     -540.08854      1114.7302     -6409.8022     -6425.1575    
    121700  -6654.6763      45446.345      1.8449841      1203.4396      1142.3435     -6399.6683     -6365.5323    
    121800  -6656.3883      45478.244      1.84369        303.93313      1079.0184     -6415.5165     -6406.8893    
    121900  -6646.0189      46007.025      1.8224996     -1001.3029      1067.99       -6407.6091     -6436.3619    
    122000  -6659.458       45762.232      1.8322486     -773.00893      1132.1075     -6406.7351     -6428.8142    
    122100  -6656.7203      45315.644      1.8503055      481.11576      1094.6745     -6412.3536     -6398.7458    
    122200  -6650.2765      45489.549      1.8432318      738.39927      1122.381      -6399.7249     -6378.76      
    122300  -6656.0587      45471.242      1.8439739     -354.08026      1079.3601     -6415.1107     -6425.1598    
    122400  -6665.4135      45266.155      1.8523284      803.10256      1114.616      -6416.5953     -6393.9053    
    122500  -6652.958       45723.625      1.8337956     -719.53274      1134.2816     -6399.7497     -6420.2841    
    122600  -6655.3215      45429.944      1.8456502      459.3918       1063.3422     -6417.9492     -6404.9231    
    122700  -6659.7245      45481.966      1.8435391     -342.61612      1118.9756     -6409.9331     -6419.6591    
    122800  -6655.8299      45876.845      1.8276711     -1002.9965      1094.39       -6411.5268     -6440.2467    
    122900  -6657.3884      45511.568      1.84234        181.03697      1112.9057     -6408.952      -6403.8094    
    123000  -6666.9415      45081.746      1.8599054      954.37567      1063.4384     -6429.5477     -6402.6937    
    123100  -6655.5368      45537.631      1.8412856      110.08718      1078.8009     -6414.7136     -6411.5847    
    123200  -6647.9482      45356.762      1.8486281      1574.2215      1097.6597     -6402.9152     -6358.3498    
    123300  -6658.7736      45457.055      1.8445494      381.55427      1106.1261     -6411.8505     -6401.0251    
    123400  -6657.358       45712.811      1.8342294     -108.75017      1075.4876     -6417.2744     -6420.3773    
    123500  -6650.4545      45719.288      1.8339696      621.74834      1093.0566     -6406.449      -6388.7069    
    123600  -6658.9785      45521.011      1.8419578      26.606647      1081.2936     -6417.5989     -6416.843     
    123700  -6655.1162      45412.725      1.84635        237.44926      1083.3252     -6413.283      -6406.5527    
    123800  -6644.4904      45661.2        1.8363027      766.47124      1083.9034     -6402.5281     -6380.6841    
    123900  -6656.0093      45831.69       1.8294718     -815.54146      1093.8004     -6411.8378     -6435.1671    
    124000  -6662.9459      45373.098      1.8479625      426.60797      1085.4444     -6420.6397     -6408.5583    
    124100  -6656.939       45684.355      1.835372      -162.03367      1092.133      -6413.1397     -6417.7599    
    124200  -6647.3552      45764.606      1.8321535      688.54079      1088.6573     -6404.3317     -6384.6642    
    124300  -6649.8279      45287.641      1.8514496      2149.2892      1091.8969     -6406.0813     -6345.3288    
    124400  -6654.8578      45723.746      1.8337908     -459.61141      1062.6082     -6417.6493     -6430.766     
    124500  -6659.2503      45594.746      1.8389791     -291.25059      1092.7148     -6415.3211     -6423.6095    
    124600  -6652.5738      45526.232      1.8417466      601.01696      1103.4111     -6406.2568     -6389.1788    
    124700  -6657.365       45394.726      1.847082       625.12911      1078.4275     -6416.6252     -6398.9133    
    124800  -6651.7561      45502.156      1.8427211      746.72282      1093.1094     -6407.7388     -6386.5317    
    124900  -6663.5964      45516.66       1.8421339     -66.179401      1102.0117     -6417.5918     -6419.4719    
    125000  -6655.7152      45375.076      1.8478819      851.35431      1123.3205     -6404.9538     -6380.8427    
    125100  -6655.8688      45490.189      1.8432059      238.6114       1129.1735     -6403.8008     -6397.026     
    125200  -6661.2147      45105.585      1.8589224      924.38902      1078.7875     -6420.3946     -6394.3705    
    125300  -6657.6664      46014.87       1.8221889     -1622.3802      1082.5424     -6416.008      -6462.6031    
    125400  -6657.9753      45428.673      1.8457018      1214.8108      1184.6972     -6393.5127     -6359.0675    
    125500  -6660.3107      45609.656      1.8383779     -438.64137      1153.528      -6402.8061     -6415.293     
    125600  -6661.6459      45187.57       1.8555497      1783.8257      1081.2684     -6420.2719     -6369.9611    
    125700  -6652.4281      45721.836      1.8338674      636.73105      1118.207      -6402.8082     -6384.6376    
    125800  -6647.9791      45634.394      1.8373813      820.05778      1098.5864     -6402.7391     -6379.3816    
    125900  -6644.6898      46154.017      1.8166953     -1463.2629      1072.6035     -6405.2501     -6447.4024    
    126000  -6658.2778      45275.632      1.8519407      1099.34        1095.2586     -6413.7807     -6382.7146    
    126100  -6655.0263      45578.103      1.8396506      8.6360813      1098.2609     -6409.859      -6409.6134    
    126200  -6650.8093      45894.565      1.8269654     -892.51564      1090.2638     -6407.4273     -6432.9935    
    126300  -6653.6723      45942.31       1.8250668     -923.62433      1052.8805     -6418.6354     -6445.1203    
    126400  -6655.6074      45552.977      1.8406653      479.71315      1096.5569     -6410.8205     -6397.1814    
    126500  -6648.1251      45379.199      1.847714       1206.8551      1133.5339     -6395.0837     -6360.9014    
    126600  -6663.2952      45412.843      1.8463452     -325.07161      1105.3153     -6416.5531     -6425.7671    
    126700  -6661.4653      45601.054      1.8387247     -200.02045      1112.0249     -6413.2255     -6418.9185    
    126800  -6645.5688      45931.382      1.825501      -420.54709      1123.7147     -6394.7194     -6406.7757    
    126900  -6659.9046      45483.512      1.8434765      218.89091      1115.4153     -6410.9079     -6404.6939    
    127000  -6658.1442      45384.353      1.8475042      370.82288      1118.38       -6408.4857     -6397.9815    
    127100  -6660.8454      45569.871      1.8399829     -193.64269      1074.134      -6421.064      -6426.5717    
    127200  -6656.4653      45595.804      1.8389364     -559.06861      1104.2078     -6409.9705     -6425.8809    
    127300  -6647.5105      45731.822      1.8334669     -652.65009      1118.0286     -6397.9304     -6416.5594    
    127400  -6667.1092      45097.074      1.8592732      1573.9821      1159.5876     -6408.2519     -6363.9484    
    127500  -6656.1841      45168.862      1.8563183      687.19204      1047.8257     -6422.2756     -6402.9022    
    127600  -6648.3916      45616.057      1.8381199      64.610512      1082.2494     -6406.7986     -6404.959     
    127700  -6653.7428      45571.961      1.8398985      41.949139      1092.4168     -6409.8802     -6408.687     
    127800  -6669.9983      45399.336      1.8468945     -598.39836      1097.0121     -6425.1098     -6442.0661    
    127900  -6650.2996      45703.4        1.8346071      57.413311      1088.5216     -6407.3065     -6405.6687    
    128000  -6650.6729      46060.677      1.8203767     -1292.7966      1073.9444     -6410.9339     -6448.1003    
    128100  -6663.3144      45493.832      1.8430583     -570.61818      1076.6423     -6422.9731     -6439.1758    
    128200  -6654.8912      45796.946      1.8308597     -69.949361      1089.9056     -6411.5891     -6413.5885    
    128300  -6650.5373      45775.678      1.8317104     -86.132566      1105.9933     -6403.6439     -6406.1047    
    128400  -6657.435       45283.886      1.8516031      1281.5742      1077.3602     -6416.9334     -6380.711     
    128500  -6652.2664      45664.849      1.8361559     -812.29861      1069.2891     -6413.5665     -6436.7185    
    128600  -6650.7752      45688.871      1.8351905     -551.33037      1104.9312     -6404.1189     -6419.841     
    128700  -6664.6367      45358.72       1.8485483     -244.5425       1085.6926     -6422.2751     -6429.1982    
    128800  -6655.4402      45634.455      1.8373789     -732.87371      1092.8582     -6411.479      -6432.3533    
    128900  -6658.2688      45522.292      1.841906       610.1058       1140.052      -6403.7724     -6386.4376    
    129000  -6661.1867      45495.196      1.843003       269.60145      1096.9046     -6416.3222     -6408.6667    
    129100  -6648.739       45616.883      1.8380867      483.20036      1116.1772     -6399.5723     -6385.8147    
    129200  -6650.9342      45758.094      1.8324143     -510.7132       1055.9016     -6415.2229     -6429.8088    
    129300  -6659.2978      45550.726      1.8407563     -355.78961      1084.5844     -6417.1835     -6427.2988    
    129400  -6662.1841      45343.346      1.849175       181.72906      1071.1593     -6423.0668     -6417.9236    
    129500  -6658.1644      45830.197      1.8295314     -1014.7115      1109.1869     -6410.5581     -6439.5839    
    129600  -6649.7559      45692.682      1.8350375      91.697451      1114.4245     -6400.9804     -6398.3652    
    129700  -6661.0549      45139.389      1.8575303      1793.2421      1115.3689     -6412.0685     -6361.5461    
    129800  -6653.7927      45872.68       1.8278371     -876.54253      1098.8644     -6408.4907     -6433.5874    
    129900  -6649.761       45777.226      1.8316484     -259.58992      1122.3668     -6399.2125     -6406.6295    
    130000  -6669.4407      45374.74       1.8478956      187.60364      1129.1516     -6417.3777     -6412.0646    
    130100  -6662.2436      45443.456      1.8451014      500.41503      1120.6045     -6412.0885     -6397.8949    
    130200  -6644.6784      46115.029      1.8182312     -177.42274      1103.0309     -6398.4463     -6403.553     
